@RELATION "B3 - SLCE3"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao2 NUMERIC
@ATTRIBUTE high2 NUMERIC
@ATTRIBUTE low2 NUMERIC
@ATTRIBUTE open2 NUMERIC
@ATTRIBUTE volume2 NUMERIC
@ATTRIBUTE cotacao3 NUMERIC
@ATTRIBUTE high3 NUMERIC
@ATTRIBUTE low3 NUMERIC
@ATTRIBUTE open3 NUMERIC
@ATTRIBUTE volume3 NUMERIC
@ATTRIBUTE cotacao4 NUMERIC
@ATTRIBUTE high4 NUMERIC
@ATTRIBUTE low4 NUMERIC
@ATTRIBUTE open4 NUMERIC
@ATTRIBUTE volume4 NUMERIC
@ATTRIBUTE cotacao5 NUMERIC
@ATTRIBUTE high5 NUMERIC
@ATTRIBUTE low5 NUMERIC
@ATTRIBUTE open5 NUMERIC
@ATTRIBUTE volume5 NUMERIC
@ATTRIBUTE cotacao6 NUMERIC
@ATTRIBUTE high6 NUMERIC
@ATTRIBUTE low6 NUMERIC
@ATTRIBUTE open6 NUMERIC
@ATTRIBUTE volume6 NUMERIC
@ATTRIBUTE cotacao7 NUMERIC
@ATTRIBUTE high7 NUMERIC
@ATTRIBUTE low7 NUMERIC
@ATTRIBUTE open7 NUMERIC
@ATTRIBUTE volume7 NUMERIC
@ATTRIBUTE cotacao8 NUMERIC
@ATTRIBUTE high8 NUMERIC
@ATTRIBUTE low8 NUMERIC
@ATTRIBUTE open8 NUMERIC
@ATTRIBUTE volume8 NUMERIC
@ATTRIBUTE cotacao9 NUMERIC
@ATTRIBUTE high9 NUMERIC
@ATTRIBUTE low9 NUMERIC
@ATTRIBUTE open9 NUMERIC
@ATTRIBUTE volume9 NUMERIC
@ATTRIBUTE cotacao10 NUMERIC
@ATTRIBUTE high10 NUMERIC
@ATTRIBUTE low10 NUMERIC
@ATTRIBUTE open10 NUMERIC
@ATTRIBUTE volume10 NUMERIC
@ATTRIBUTE cotacao11 NUMERIC
@ATTRIBUTE high11 NUMERIC
@ATTRIBUTE low11 NUMERIC
@ATTRIBUTE open11 NUMERIC
@ATTRIBUTE volume11 NUMERIC
@ATTRIBUTE cotacao12 NUMERIC
@ATTRIBUTE high12 NUMERIC
@ATTRIBUTE low12 NUMERIC
@ATTRIBUTE open12 NUMERIC
@ATTRIBUTE volume12 NUMERIC
@ATTRIBUTE cotacao13 NUMERIC
@ATTRIBUTE high13 NUMERIC
@ATTRIBUTE low13 NUMERIC
@ATTRIBUTE open13 NUMERIC
@ATTRIBUTE volume13 NUMERIC
@ATTRIBUTE cotacao14 NUMERIC
@ATTRIBUTE high14 NUMERIC
@ATTRIBUTE low14 NUMERIC
@ATTRIBUTE open14 NUMERIC
@ATTRIBUTE volume14 NUMERIC
@ATTRIBUTE cotacao15 NUMERIC
@ATTRIBUTE high15 NUMERIC
@ATTRIBUTE low15 NUMERIC
@ATTRIBUTE open15 NUMERIC
@ATTRIBUTE volume15 NUMERIC
@ATTRIBUTE cotacao16 NUMERIC
@ATTRIBUTE high16 NUMERIC
@ATTRIBUTE low16 NUMERIC
@ATTRIBUTE open16 NUMERIC
@ATTRIBUTE volume16 NUMERIC
@ATTRIBUTE cotacao17 NUMERIC
@ATTRIBUTE high17 NUMERIC
@ATTRIBUTE low17 NUMERIC
@ATTRIBUTE open17 NUMERIC
@ATTRIBUTE volume17 NUMERIC
@ATTRIBUTE cotacao18 NUMERIC
@ATTRIBUTE high18 NUMERIC
@ATTRIBUTE low18 NUMERIC
@ATTRIBUTE open18 NUMERIC
@ATTRIBUTE volume18 NUMERIC
@ATTRIBUTE cotacao19 NUMERIC
@ATTRIBUTE high19 NUMERIC
@ATTRIBUTE low19 NUMERIC
@ATTRIBUTE open19 NUMERIC
@ATTRIBUTE volume19 NUMERIC
@ATTRIBUTE cotacao20 NUMERIC
@ATTRIBUTE high20 NUMERIC
@ATTRIBUTE low20 NUMERIC
@ATTRIBUTE open20 NUMERIC
@ATTRIBUTE volume20 NUMERIC
@ATTRIBUTE cotacao21 NUMERIC
@ATTRIBUTE high21 NUMERIC
@ATTRIBUTE low21 NUMERIC
@ATTRIBUTE open21 NUMERIC
@ATTRIBUTE volume21 NUMERIC
@ATTRIBUTE cotacao22 NUMERIC
@ATTRIBUTE high22 NUMERIC
@ATTRIBUTE low22 NUMERIC
@ATTRIBUTE open22 NUMERIC
@ATTRIBUTE volume22 NUMERIC
@ATTRIBUTE cotacao23 NUMERIC
@ATTRIBUTE high23 NUMERIC
@ATTRIBUTE low23 NUMERIC
@ATTRIBUTE open23 NUMERIC
@ATTRIBUTE volume23 NUMERIC
@ATTRIBUTE cotacao24 NUMERIC
@ATTRIBUTE high24 NUMERIC
@ATTRIBUTE low24 NUMERIC
@ATTRIBUTE open24 NUMERIC
@ATTRIBUTE volume24 NUMERIC
@ATTRIBUTE cotacao25 NUMERIC
@ATTRIBUTE high25 NUMERIC
@ATTRIBUTE low25 NUMERIC
@ATTRIBUTE open25 NUMERIC
@ATTRIBUTE volume25 NUMERIC
@ATTRIBUTE cotacao26 NUMERIC
@ATTRIBUTE high26 NUMERIC
@ATTRIBUTE low26 NUMERIC
@ATTRIBUTE open26 NUMERIC
@ATTRIBUTE volume26 NUMERIC
@ATTRIBUTE cotacao27 NUMERIC
@ATTRIBUTE high27 NUMERIC
@ATTRIBUTE low27 NUMERIC
@ATTRIBUTE open27 NUMERIC
@ATTRIBUTE volume27 NUMERIC
@ATTRIBUTE cotacao28 NUMERIC
@ATTRIBUTE high28 NUMERIC
@ATTRIBUTE low28 NUMERIC
@ATTRIBUTE open28 NUMERIC
@ATTRIBUTE volume28 NUMERIC
@ATTRIBUTE cotacao29 NUMERIC
@ATTRIBUTE high29 NUMERIC
@ATTRIBUTE low29 NUMERIC
@ATTRIBUTE open29 NUMERIC
@ATTRIBUTE volume29 NUMERIC
@ATTRIBUTE cotacao30 NUMERIC
@ATTRIBUTE high30 NUMERIC
@ATTRIBUTE low30 NUMERIC
@ATTRIBUTE open30 NUMERIC
@ATTRIBUTE volume30 NUMERIC
@ATTRIBUTE cotacao31 NUMERIC
@ATTRIBUTE high31 NUMERIC
@ATTRIBUTE low31 NUMERIC
@ATTRIBUTE open31 NUMERIC
@ATTRIBUTE volume31 NUMERIC
@ATTRIBUTE cotacao32 NUMERIC
@ATTRIBUTE high32 NUMERIC
@ATTRIBUTE low32 NUMERIC
@ATTRIBUTE open32 NUMERIC
@ATTRIBUTE volume32 NUMERIC
@ATTRIBUTE cotacao33 NUMERIC
@ATTRIBUTE high33 NUMERIC
@ATTRIBUTE low33 NUMERIC
@ATTRIBUTE open33 NUMERIC
@ATTRIBUTE volume33 NUMERIC
@ATTRIBUTE cotacao34 NUMERIC
@ATTRIBUTE high34 NUMERIC
@ATTRIBUTE low34 NUMERIC
@ATTRIBUTE open34 NUMERIC
@ATTRIBUTE volume34 NUMERIC
@ATTRIBUTE cotacao35 NUMERIC
@ATTRIBUTE high35 NUMERIC
@ATTRIBUTE low35 NUMERIC
@ATTRIBUTE open35 NUMERIC
@ATTRIBUTE volume35 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
24.4153,24.7707,23.564,24.7707,39218468.3942,24.6509,25.2914,24.1756,25.0517,40633795.554,24.7955,25.6634,24.7707,25.2542,45523451.6114,25.2584,25.9113,24.655,25.5807,92428859.0195,25.5476,26.8287,25.1303,25.1303,85294651.5086,25.4691,25.684,23.9111,23.9111,109137308.4604,23.5557,24.2707,23.4359,24.0888,74684624.5078,24.2707,24.2707,22.7127,22.8573,101585681.843,22.6466,23.1012,21.2869,21.7002,57837700.0011,21.7002,22.7127,21.7002,22.5061,46587495.0232,22.5061,23.1012,22.1961,22.7251,40826212.642,22.7705,22.8821,21.4894,22.1507,80052085.6023,21.9606,22.1052,20.8861,21.0721,72527935.7327,21.0597,21.7622,20.7084,20.7084,85755256.6581,20.7043,23.1425,20.696,22.5143,134370378.3849,22.5102,22.6962,20.8654,21.1382,90093688.7435,21.1382,21.2167,19.4727,19.4727,77311181.3994,19.4562,19.6876,19.1173,19.1752,51035367.0798,19.0099,19.791,18.8198,19.5885,46870712.4182,19.2992,19.6752,18.7619,18.89,54942163.7756,18.89,19.2165,18.5966,18.8157,50292493.0941,18.7495,19.3942,18.4933,19.076,45151551.2282,19.1049,19.3446,19.0554,19.3446,26940451.5628,19.2248,19.4314,18.8446,18.9396,46281267.818,18.8115,19.0099,18.4107,18.6752,59950234.816,18.547,19.1091,18.4024,18.5801,46643760.0466,18.547,18.6793,18.1627,18.2412,38000281.7579,18.1462,18.638,17.9561,18.266,28059625.1151,18.3776,18.9024,18.2743,18.8446,32326286.1445,18.7413,19.3653,18.6049,19.1752,53213214.5236,19.1752,19.7496,18.6793,19.2165,73967714.8993,19.1793,19.2165,18.4851,18.5181,58333525.2356,18.514,19.0099,18.2082,18.919,36723223.9814,18.6999,19.1132,18.4231,18.7206,40587976.7764,18.7206,18.857,17.5676,17.5676,56162649.2151,23.6714,24.9608,23.6301,24.4236,41649820.5965,0
23.6714,24.9608,23.6301,24.4236,41649820.5965,24.4153,24.7707,23.564,24.7707,39218468.3942,24.6509,25.2914,24.1756,25.0517,40633795.554,24.7955,25.6634,24.7707,25.2542,45523451.6114,25.2584,25.9113,24.655,25.5807,92428859.0195,25.5476,26.8287,25.1303,25.1303,85294651.5086,25.4691,25.684,23.9111,23.9111,109137308.4604,23.5557,24.2707,23.4359,24.0888,74684624.5078,24.2707,24.2707,22.7127,22.8573,101585681.843,22.6466,23.1012,21.2869,21.7002,57837700.0011,21.7002,22.7127,21.7002,22.5061,46587495.0232,22.5061,23.1012,22.1961,22.7251,40826212.642,22.7705,22.8821,21.4894,22.1507,80052085.6023,21.9606,22.1052,20.8861,21.0721,72527935.7327,21.0597,21.7622,20.7084,20.7084,85755256.6581,20.7043,23.1425,20.696,22.5143,134370378.3849,22.5102,22.6962,20.8654,21.1382,90093688.7435,21.1382,21.2167,19.4727,19.4727,77311181.3994,19.4562,19.6876,19.1173,19.1752,51035367.0798,19.0099,19.791,18.8198,19.5885,46870712.4182,19.2992,19.6752,18.7619,18.89,54942163.7756,18.89,19.2165,18.5966,18.8157,50292493.0941,18.7495,19.3942,18.4933,19.076,45151551.2282,19.1049,19.3446,19.0554,19.3446,26940451.5628,19.2248,19.4314,18.8446,18.9396,46281267.818,18.8115,19.0099,18.4107,18.6752,59950234.816,18.547,19.1091,18.4024,18.5801,46643760.0466,18.547,18.6793,18.1627,18.2412,38000281.7579,18.1462,18.638,17.9561,18.266,28059625.1151,18.3776,18.9024,18.2743,18.8446,32326286.1445,18.7413,19.3653,18.6049,19.1752,53213214.5236,19.1752,19.7496,18.6793,19.2165,73967714.8993,19.1793,19.2165,18.4851,18.5181,58333525.2356,18.514,19.0099,18.2082,18.919,36723223.9814,18.6999,19.1132,18.4231,18.7206,40587976.7764,24.1591,24.5476,23.2293,23.6384,48652989.0651,0
24.1591,24.5476,23.2293,23.6384,48652989.0651,23.6714,24.9608,23.6301,24.4236,41649820.5965,24.4153,24.7707,23.564,24.7707,39218468.3942,24.6509,25.2914,24.1756,25.0517,40633795.554,24.7955,25.6634,24.7707,25.2542,45523451.6114,25.2584,25.9113,24.655,25.5807,92428859.0195,25.5476,26.8287,25.1303,25.1303,85294651.5086,25.4691,25.684,23.9111,23.9111,109137308.4604,23.5557,24.2707,23.4359,24.0888,74684624.5078,24.2707,24.2707,22.7127,22.8573,101585681.843,22.6466,23.1012,21.2869,21.7002,57837700.0011,21.7002,22.7127,21.7002,22.5061,46587495.0232,22.5061,23.1012,22.1961,22.7251,40826212.642,22.7705,22.8821,21.4894,22.1507,80052085.6023,21.9606,22.1052,20.8861,21.0721,72527935.7327,21.0597,21.7622,20.7084,20.7084,85755256.6581,20.7043,23.1425,20.696,22.5143,134370378.3849,22.5102,22.6962,20.8654,21.1382,90093688.7435,21.1382,21.2167,19.4727,19.4727,77311181.3994,19.4562,19.6876,19.1173,19.1752,51035367.0798,19.0099,19.791,18.8198,19.5885,46870712.4182,19.2992,19.6752,18.7619,18.89,54942163.7756,18.89,19.2165,18.5966,18.8157,50292493.0941,18.7495,19.3942,18.4933,19.076,45151551.2282,19.1049,19.3446,19.0554,19.3446,26940451.5628,19.2248,19.4314,18.8446,18.9396,46281267.818,18.8115,19.0099,18.4107,18.6752,59950234.816,18.547,19.1091,18.4024,18.5801,46643760.0466,18.547,18.6793,18.1627,18.2412,38000281.7579,18.1462,18.638,17.9561,18.266,28059625.1151,18.3776,18.9024,18.2743,18.8446,32326286.1445,18.7413,19.3653,18.6049,19.1752,53213214.5236,19.1752,19.7496,18.6793,19.2165,73967714.8993,19.1793,19.2165,18.4851,18.5181,58333525.2356,18.514,19.0099,18.2082,18.919,36723223.9814,23.8161,25.0021,23.4483,24.4649,58519019.2963,0
23.8161,25.0021,23.4483,24.4649,58519019.2963,24.1591,24.5476,23.2293,23.6384,48652989.0651,23.6714,24.9608,23.6301,24.4236,41649820.5965,24.4153,24.7707,23.564,24.7707,39218468.3942,24.6509,25.2914,24.1756,25.0517,40633795.554,24.7955,25.6634,24.7707,25.2542,45523451.6114,25.2584,25.9113,24.655,25.5807,92428859.0195,25.5476,26.8287,25.1303,25.1303,85294651.5086,25.4691,25.684,23.9111,23.9111,109137308.4604,23.5557,24.2707,23.4359,24.0888,74684624.5078,24.2707,24.2707,22.7127,22.8573,101585681.843,22.6466,23.1012,21.2869,21.7002,57837700.0011,21.7002,22.7127,21.7002,22.5061,46587495.0232,22.5061,23.1012,22.1961,22.7251,40826212.642,22.7705,22.8821,21.4894,22.1507,80052085.6023,21.9606,22.1052,20.8861,21.0721,72527935.7327,21.0597,21.7622,20.7084,20.7084,85755256.6581,20.7043,23.1425,20.696,22.5143,134370378.3849,22.5102,22.6962,20.8654,21.1382,90093688.7435,21.1382,21.2167,19.4727,19.4727,77311181.3994,19.4562,19.6876,19.1173,19.1752,51035367.0798,19.0099,19.791,18.8198,19.5885,46870712.4182,19.2992,19.6752,18.7619,18.89,54942163.7756,18.89,19.2165,18.5966,18.8157,50292493.0941,18.7495,19.3942,18.4933,19.076,45151551.2282,19.1049,19.3446,19.0554,19.3446,26940451.5628,19.2248,19.4314,18.8446,18.9396,46281267.818,18.8115,19.0099,18.4107,18.6752,59950234.816,18.547,19.1091,18.4024,18.5801,46643760.0466,18.547,18.6793,18.1627,18.2412,38000281.7579,18.1462,18.638,17.9561,18.266,28059625.1151,18.3776,18.9024,18.2743,18.8446,32326286.1445,18.7413,19.3653,18.6049,19.1752,53213214.5236,19.1752,19.7496,18.6793,19.2165,73967714.8993,19.1793,19.2165,18.4851,18.5181,58333525.2356,21.6961,23.9649,21.6961,23.564,179190747.0842,0
21.6961,23.9649,21.6961,23.564,179190747.0842,23.8161,25.0021,23.4483,24.4649,58519019.2963,24.1591,24.5476,23.2293,23.6384,48652989.0651,23.6714,24.9608,23.6301,24.4236,41649820.5965,24.4153,24.7707,23.564,24.7707,39218468.3942,24.6509,25.2914,24.1756,25.0517,40633795.554,24.7955,25.6634,24.7707,25.2542,45523451.6114,25.2584,25.9113,24.655,25.5807,92428859.0195,25.5476,26.8287,25.1303,25.1303,85294651.5086,25.4691,25.684,23.9111,23.9111,109137308.4604,23.5557,24.2707,23.4359,24.0888,74684624.5078,24.2707,24.2707,22.7127,22.8573,101585681.843,22.6466,23.1012,21.2869,21.7002,57837700.0011,21.7002,22.7127,21.7002,22.5061,46587495.0232,22.5061,23.1012,22.1961,22.7251,40826212.642,22.7705,22.8821,21.4894,22.1507,80052085.6023,21.9606,22.1052,20.8861,21.0721,72527935.7327,21.0597,21.7622,20.7084,20.7084,85755256.6581,20.7043,23.1425,20.696,22.5143,134370378.3849,22.5102,22.6962,20.8654,21.1382,90093688.7435,21.1382,21.2167,19.4727,19.4727,77311181.3994,19.4562,19.6876,19.1173,19.1752,51035367.0798,19.0099,19.791,18.8198,19.5885,46870712.4182,19.2992,19.6752,18.7619,18.89,54942163.7756,18.89,19.2165,18.5966,18.8157,50292493.0941,18.7495,19.3942,18.4933,19.076,45151551.2282,19.1049,19.3446,19.0554,19.3446,26940451.5628,19.2248,19.4314,18.8446,18.9396,46281267.818,18.8115,19.0099,18.4107,18.6752,59950234.816,18.547,19.1091,18.4024,18.5801,46643760.0466,18.547,18.6793,18.1627,18.2412,38000281.7579,18.1462,18.638,17.9561,18.266,28059625.1151,18.3776,18.9024,18.2743,18.8446,32326286.1445,18.7413,19.3653,18.6049,19.1752,53213214.5236,19.1752,19.7496,18.6793,19.2165,73967714.8993,21.2828,22.0473,20.1257,21.3655,117611677.1058,0
21.2828,22.0473,20.1257,21.3655,117611677.1058,21.6961,23.9649,21.6961,23.564,179190747.0842,23.8161,25.0021,23.4483,24.4649,58519019.2963,24.1591,24.5476,23.2293,23.6384,48652989.0651,23.6714,24.9608,23.6301,24.4236,41649820.5965,24.4153,24.7707,23.564,24.7707,39218468.3942,24.6509,25.2914,24.1756,25.0517,40633795.554,24.7955,25.6634,24.7707,25.2542,45523451.6114,25.2584,25.9113,24.655,25.5807,92428859.0195,25.5476,26.8287,25.1303,25.1303,85294651.5086,25.4691,25.684,23.9111,23.9111,109137308.4604,23.5557,24.2707,23.4359,24.0888,74684624.5078,24.2707,24.2707,22.7127,22.8573,101585681.843,22.6466,23.1012,21.2869,21.7002,57837700.0011,21.7002,22.7127,21.7002,22.5061,46587495.0232,22.5061,23.1012,22.1961,22.7251,40826212.642,22.7705,22.8821,21.4894,22.1507,80052085.6023,21.9606,22.1052,20.8861,21.0721,72527935.7327,21.0597,21.7622,20.7084,20.7084,85755256.6581,20.7043,23.1425,20.696,22.5143,134370378.3849,22.5102,22.6962,20.8654,21.1382,90093688.7435,21.1382,21.2167,19.4727,19.4727,77311181.3994,19.4562,19.6876,19.1173,19.1752,51035367.0798,19.0099,19.791,18.8198,19.5885,46870712.4182,19.2992,19.6752,18.7619,18.89,54942163.7756,18.89,19.2165,18.5966,18.8157,50292493.0941,18.7495,19.3942,18.4933,19.076,45151551.2282,19.1049,19.3446,19.0554,19.3446,26940451.5628,19.2248,19.4314,18.8446,18.9396,46281267.818,18.8115,19.0099,18.4107,18.6752,59950234.816,18.547,19.1091,18.4024,18.5801,46643760.0466,18.547,18.6793,18.1627,18.2412,38000281.7579,18.1462,18.638,17.9561,18.266,28059625.1151,18.3776,18.9024,18.2743,18.8446,32326286.1445,18.7413,19.3653,18.6049,19.1752,53213214.5236,21.6093,22.3118,20.9563,21.2745,96141801.2704,0
21.6093,22.3118,20.9563,21.2745,96141801.2704,21.2828,22.0473,20.1257,21.3655,117611677.1058,21.6961,23.9649,21.6961,23.564,179190747.0842,23.8161,25.0021,23.4483,24.4649,58519019.2963,24.1591,24.5476,23.2293,23.6384,48652989.0651,23.6714,24.9608,23.6301,24.4236,41649820.5965,24.4153,24.7707,23.564,24.7707,39218468.3942,24.6509,25.2914,24.1756,25.0517,40633795.554,24.7955,25.6634,24.7707,25.2542,45523451.6114,25.2584,25.9113,24.655,25.5807,92428859.0195,25.5476,26.8287,25.1303,25.1303,85294651.5086,25.4691,25.684,23.9111,23.9111,109137308.4604,23.5557,24.2707,23.4359,24.0888,74684624.5078,24.2707,24.2707,22.7127,22.8573,101585681.843,22.6466,23.1012,21.2869,21.7002,57837700.0011,21.7002,22.7127,21.7002,22.5061,46587495.0232,22.5061,23.1012,22.1961,22.7251,40826212.642,22.7705,22.8821,21.4894,22.1507,80052085.6023,21.9606,22.1052,20.8861,21.0721,72527935.7327,21.0597,21.7622,20.7084,20.7084,85755256.6581,20.7043,23.1425,20.696,22.5143,134370378.3849,22.5102,22.6962,20.8654,21.1382,90093688.7435,21.1382,21.2167,19.4727,19.4727,77311181.3994,19.4562,19.6876,19.1173,19.1752,51035367.0798,19.0099,19.791,18.8198,19.5885,46870712.4182,19.2992,19.6752,18.7619,18.89,54942163.7756,18.89,19.2165,18.5966,18.8157,50292493.0941,18.7495,19.3942,18.4933,19.076,45151551.2282,19.1049,19.3446,19.0554,19.3446,26940451.5628,19.2248,19.4314,18.8446,18.9396,46281267.818,18.8115,19.0099,18.4107,18.6752,59950234.816,18.547,19.1091,18.4024,18.5801,46643760.0466,18.547,18.6793,18.1627,18.2412,38000281.7579,18.1462,18.638,17.9561,18.266,28059625.1151,18.3776,18.9024,18.2743,18.8446,32326286.1445,22.316,22.8532,21.7002,22.1011,91833696.4488,0
22.316,22.8532,21.7002,22.1011,91833696.4488,21.6093,22.3118,20.9563,21.2745,96141801.2704,21.2828,22.0473,20.1257,21.3655,117611677.1058,21.6961,23.9649,21.6961,23.564,179190747.0842,23.8161,25.0021,23.4483,24.4649,58519019.2963,24.1591,24.5476,23.2293,23.6384,48652989.0651,23.6714,24.9608,23.6301,24.4236,41649820.5965,24.4153,24.7707,23.564,24.7707,39218468.3942,24.6509,25.2914,24.1756,25.0517,40633795.554,24.7955,25.6634,24.7707,25.2542,45523451.6114,25.2584,25.9113,24.655,25.5807,92428859.0195,25.5476,26.8287,25.1303,25.1303,85294651.5086,25.4691,25.684,23.9111,23.9111,109137308.4604,23.5557,24.2707,23.4359,24.0888,74684624.5078,24.2707,24.2707,22.7127,22.8573,101585681.843,22.6466,23.1012,21.2869,21.7002,57837700.0011,21.7002,22.7127,21.7002,22.5061,46587495.0232,22.5061,23.1012,22.1961,22.7251,40826212.642,22.7705,22.8821,21.4894,22.1507,80052085.6023,21.9606,22.1052,20.8861,21.0721,72527935.7327,21.0597,21.7622,20.7084,20.7084,85755256.6581,20.7043,23.1425,20.696,22.5143,134370378.3849,22.5102,22.6962,20.8654,21.1382,90093688.7435,21.1382,21.2167,19.4727,19.4727,77311181.3994,19.4562,19.6876,19.1173,19.1752,51035367.0798,19.0099,19.791,18.8198,19.5885,46870712.4182,19.2992,19.6752,18.7619,18.89,54942163.7756,18.89,19.2165,18.5966,18.8157,50292493.0941,18.7495,19.3942,18.4933,19.076,45151551.2282,19.1049,19.3446,19.0554,19.3446,26940451.5628,19.2248,19.4314,18.8446,18.9396,46281267.818,18.8115,19.0099,18.4107,18.6752,59950234.816,18.547,19.1091,18.4024,18.5801,46643760.0466,18.547,18.6793,18.1627,18.2412,38000281.7579,18.1462,18.638,17.9561,18.266,28059625.1151,21.8614,23.097,21.7043,22.5226,77555198.1502,0
21.8614,23.097,21.7043,22.5226,77555198.1502,22.316,22.8532,21.7002,22.1011,91833696.4488,21.6093,22.3118,20.9563,21.2745,96141801.2704,21.2828,22.0473,20.1257,21.3655,117611677.1058,21.6961,23.9649,21.6961,23.564,179190747.0842,23.8161,25.0021,23.4483,24.4649,58519019.2963,24.1591,24.5476,23.2293,23.6384,48652989.0651,23.6714,24.9608,23.6301,24.4236,41649820.5965,24.4153,24.7707,23.564,24.7707,39218468.3942,24.6509,25.2914,24.1756,25.0517,40633795.554,24.7955,25.6634,24.7707,25.2542,45523451.6114,25.2584,25.9113,24.655,25.5807,92428859.0195,25.5476,26.8287,25.1303,25.1303,85294651.5086,25.4691,25.684,23.9111,23.9111,109137308.4604,23.5557,24.2707,23.4359,24.0888,74684624.5078,24.2707,24.2707,22.7127,22.8573,101585681.843,22.6466,23.1012,21.2869,21.7002,57837700.0011,21.7002,22.7127,21.7002,22.5061,46587495.0232,22.5061,23.1012,22.1961,22.7251,40826212.642,22.7705,22.8821,21.4894,22.1507,80052085.6023,21.9606,22.1052,20.8861,21.0721,72527935.7327,21.0597,21.7622,20.7084,20.7084,85755256.6581,20.7043,23.1425,20.696,22.5143,134370378.3849,22.5102,22.6962,20.8654,21.1382,90093688.7435,21.1382,21.2167,19.4727,19.4727,77311181.3994,19.4562,19.6876,19.1173,19.1752,51035367.0798,19.0099,19.791,18.8198,19.5885,46870712.4182,19.2992,19.6752,18.7619,18.89,54942163.7756,18.89,19.2165,18.5966,18.8157,50292493.0941,18.7495,19.3942,18.4933,19.076,45151551.2282,19.1049,19.3446,19.0554,19.3446,26940451.5628,19.2248,19.4314,18.8446,18.9396,46281267.818,18.8115,19.0099,18.4107,18.6752,59950234.816,18.547,19.1091,18.4024,18.5801,46643760.0466,18.547,18.6793,18.1627,18.2412,38000281.7579,21.2869,22.473,21.2869,22.0432,95181170.1259,0
21.2869,22.473,21.2869,22.0432,95181170.1259,21.8614,23.097,21.7043,22.5226,77555198.1502,22.316,22.8532,21.7002,22.1011,91833696.4488,21.6093,22.3118,20.9563,21.2745,96141801.2704,21.2828,22.0473,20.1257,21.3655,117611677.1058,21.6961,23.9649,21.6961,23.564,179190747.0842,23.8161,25.0021,23.4483,24.4649,58519019.2963,24.1591,24.5476,23.2293,23.6384,48652989.0651,23.6714,24.9608,23.6301,24.4236,41649820.5965,24.4153,24.7707,23.564,24.7707,39218468.3942,24.6509,25.2914,24.1756,25.0517,40633795.554,24.7955,25.6634,24.7707,25.2542,45523451.6114,25.2584,25.9113,24.655,25.5807,92428859.0195,25.5476,26.8287,25.1303,25.1303,85294651.5086,25.4691,25.684,23.9111,23.9111,109137308.4604,23.5557,24.2707,23.4359,24.0888,74684624.5078,24.2707,24.2707,22.7127,22.8573,101585681.843,22.6466,23.1012,21.2869,21.7002,57837700.0011,21.7002,22.7127,21.7002,22.5061,46587495.0232,22.5061,23.1012,22.1961,22.7251,40826212.642,22.7705,22.8821,21.4894,22.1507,80052085.6023,21.9606,22.1052,20.8861,21.0721,72527935.7327,21.0597,21.7622,20.7084,20.7084,85755256.6581,20.7043,23.1425,20.696,22.5143,134370378.3849,22.5102,22.6962,20.8654,21.1382,90093688.7435,21.1382,21.2167,19.4727,19.4727,77311181.3994,19.4562,19.6876,19.1173,19.1752,51035367.0798,19.0099,19.791,18.8198,19.5885,46870712.4182,19.2992,19.6752,18.7619,18.89,54942163.7756,18.89,19.2165,18.5966,18.8157,50292493.0941,18.7495,19.3942,18.4933,19.076,45151551.2282,19.1049,19.3446,19.0554,19.3446,26940451.5628,19.2248,19.4314,18.8446,18.9396,46281267.818,18.8115,19.0099,18.4107,18.6752,59950234.816,18.547,19.1091,18.4024,18.5801,46643760.0466,21.5308,21.9854,20.9191,21.2828,130180069.0794,0
